"year" "q7a" "q7b" "q7c" "q7d" "q102a" "q102b" "q102c" "q102d" "q102e" "q102f" "q102g" "q104" "q105" "q106" "q107" "gender" "age" "degree" "sei" "ops" "marital" "q135" "n"
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 56 "Less than high school" 32 29 1 1400 2
1997 3 2 2 2 1 1 1 1 1 2 2 4 8 1 3 "Male" 37 "High school" 69 57 1 1000 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 29 "High school" 53 46 1 1400 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 41 "High school" 67 60 1 1400 6
1997 2 3 3 2 1 1 1 1 1 1 8 4 2 8 3 "Male" 26 "Less than high school" 46 42 1 800 5
1997 3 3 2 2 1 2 1 8 8 8 8 8 4 8 3 "Female" 57 "Less than high school" 28 33 1 1500 2
1997 2 3 3 2 1 2 1 2 1 1 2 4 2 8 3 "Male" 47 "Less than high school" 30 34 0 1100 1
1997 2 3 8 8 1 8 1 2 1 2 2 4 2 2 2 "Male" 19 "Less than high school" 40 40 0 2000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 27 "Less than high school" 40 40 1 1200 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 22 "Less than high school" 32 30 0 1800 5
1997 2 3 8 2 1 2 1 2 1 2 2 2 1 1 2 "Female" 27 "Less than high school" 31 33 1 1000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 32 "Less than high school" 40 40 1 1000 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 54 "Less than high school" 43 32 1 400 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 40 "High school" 43 32 1 900 2
1997 2 3 2 3 1 1 1 1 1 1 1 4 2 3 3 "Female" 27 "High school" 39 37 1 1400 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 46 "More than high school" 69 60 1 NA 3
1997 3 3 2 2 1 1 1 1 1 1 1 4 1 4 2 "Female" 58 "Less than high school" 16 21 1 1600 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 49 "Less than high school" 51 36 1 1100 2
1997 3 3 2 1 1 2 1 2 1 2 2 4 2 1 2 "Male" 49 "More than high school" 69 70 1 1800 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 33 "More than high school" 56 44 0 2329 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 37 "Less than high school" 16 21 1 900 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 33 "High school" 70 70 1 NA 4
1997 1 2 1 2 1 2 1 2 1 2 2 4 1 2 1 "Female" 30 "Less than high school" 43 32 1 1000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 46 "Less than high school" 30 31 1 1400 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Female" 40 "Less than high school" 16 21 1 1000 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 28 "Less than high school" NA NA 1 800 5
1997 2 3 3 3 1 1 1 1 1 2 1 4 2 1 2 "Male" 33 "Less than high school" 33 42 1 1300 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 53 "Less than high school" 23 25 1 600 2
1997 1 4 2 3 1 2 1 1 1 1 2 4 2 4 3 "Female" 27 "High school" 38 44 0 500 1
1997 4 3 2 1 1 1 1 1 1 1 2 3 1 1 2 "Female" 41 "Less than high school" 39 37 0 950 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 18 "Less than high school" NA NA 0 1300 3
1997 4 1 1 1 1 1 1 1 1 8 1 4 1 2 1 "Female" 55 "Less than high school" 16 21 1 2200 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Male" 38 "Less than high school" 37 44 0 1000 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 70 "High school" 16 21 1 800 1
1997 3 8 1 1 1 1 1 1 1 1 1 4 4 4 2 "Male" 60 "High school" 54 46 1 800 2
1997 1 1 1 1 1 2 1 8 1 2 1 4 2 1 3 "Female" 49 "Less than high school" 33 26 1 1200 7
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 72 "Less than high school" 43 32 1 1200 2
1997 4 1 1 1 1 2 1 1 1 1 1 4 2 1 1 "Female" 49 "Less than high school" 35 34 0 750 2
1997 3 3 4 3 1 1 1 1 1 1 1 8 8 1 2 "Male" 63 "Less than high school" 29 34 0 300 1
1997 2 3 3 3 1 2 1 1 1 2 2 4 2 4 4 "Female" 21 "More than high school" NA NA 0 1500 3
1997 2 3 3 3 1 1 1 2 1 2 1 8 1 8 3 "Female" 48 "High school" 51 49 0 1000 1
1997 4 1 2 1 1 1 1 1 1 1 2 4 1 1 4 "Female" 69 "Less than high school" 27 20 0 300 1
1997 2 4 3 3 1 2 1 2 1 2 2 4 1 8 4 "Female" 58 "More than high school" 66 57 1 1400 3
1997 2 3 8 8 1 1 1 1 1 1 8 8 1 1 2 "Male" 42 "Less than high school" 37 44 1 1100 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 39 "Less than high school" 29 37 1 1250 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 36 "High school" 37 44 1 1200 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 48 "More than high school" 78 60 1 2700 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 61 "Less than high school" 30 30 0 700 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 43 "More than high school" 70 70 1 1500 4
1997 2 3 3 3 1 2 1 1 1 2 2 2 1 1 3 "Male" 46 "High school" 40 38 1 1800 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 52 "Less than high school" 53 46 0 800 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 43 "Less than high school" 45 37 1 1000 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 58 "Less than high school" 49 46 1 1500 2
1997 2 4 1 1 2 2 2 2 2 2 2 4 1 1 3 "Female" 34 "Less than high school" 30 28 1 800 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Female" 59 "Less than high school" NA NA 1 1100 2
1997 3 4 1 1 1 1 1 1 1 1 1 4 1 1 3 "Female" 47 "Less than high school" 29 31 0 500 1
1997 2 3 3 8 1 2 1 2 1 2 2 3 2 4 3 "Female" 34 "Less than high school" 43 32 1 1300 4
1997 2 3 2 2 1 1 1 1 1 1 1 4 1 2 1 "Female" 26 "More than high school" 39 37 1 1500 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 35 "Less than high school" 30 39 1 1300 4
1997 2 1 3 2 1 1 1 1 1 1 1 4 1 1 2 "Male" 30 "Less than high school" 30 39 1 1300 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 39 "Less than high school" 30 31 1 1000 5
1997 2 3 2 2 1 2 1 2 2 2 2 4 1 1 3 "Female" 57 "Less than high school" 23 25 1 1040 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 71 "Less than high school" 45 40 0 670 1
1997 3 1 1 1 1 1 1 1 1 1 1 4 1 1 3 "Female" 66 "Less than high school" 28 33 0 650 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 64 "Less than high school" 34 38 1 960 2
1997 4 4 8 2 1 1 1 1 1 1 1 4 8 4 3 "Male" 48 "High school" 27 20 1 1000 6
1997 2 4 3 3 1 1 1 1 1 1 1 4 1 1 3 "Female" 42 "High school" 51 45 0 1250 4
1997 2 3 2 2 1 1 1 1 1 1 1 4 2 2 2 "Male" 43 "Less than high school" 34 38 1 700 3
1997 4 2 1 1 2 2 2 2 2 2 2 2 2 1 3 "Female" 33 "High school" 16 21 1 1700 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Male" 39 "High school" 30 34 1 1000 7
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 48 "Less than high school" 24 22 1 800 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Female" 64 "High school" 27 20 0 650 1
1997 2 3 2 2 2 2 1 2 2 2 2 1 1 1 2 "Female" 66 "Less than high school" 32 30 0 1200 1
1997 3 2 1 1 2 2 2 2 2 2 2 4 1 4 3 "Female" 42 "High school" 43 32 1 1600 4
1997 3 8 2 2 1 1 1 1 1 1 1 4 1 1 3 "Male" 45 "Less than high school" 33 42 1 1800 4
1997 2 3 8 2 1 2 1 1 1 2 2 2 1 1 2 "Female" 42 "Less than high school" 33 26 0 450 4
1997 3 3 2 2 1 8 1 1 1 8 8 4 1 8 8 "Female" 22 "Less than high school" 29 32 0 500 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 32 "Less than high school" 24 22 1 NA 5
1997 2 3 3 2 1 2 1 1 1 2 2 2 1 2 3 "Female" 20 "Less than high school" NA NA 1 800 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 22 "Less than high school" NA NA 1 900 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 60 "Less than high school" 43 32 0 500 1
1997 1 1 2 3 1 2 1 8 1 2 2 4 1 4 4 "Female" 22 "More than high school" 53 53 0 400 1
1997 2 3 8 8 8 8 8 8 8 8 8 3 1 1 1 "Female" 44 "Less than high school" 16 21 1 NA 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 59 "High school" NA NA 0 1500 1
1997 2 2 2 1 1 1 1 1 1 1 1 4 3 1 3 "Male" 57 "Less than high school" 36 38 0 800 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Female" 20 "Less than high school" NA NA 1 NA 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 33 "Less than high school" 40 40 1 720 3
1997 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "Female" 81 "Less than high school" NA NA 0 300 1
1997 8 8 2 2 8 8 8 8 8 8 8 1 1 1 2 "Male" 86 "Less than high school" 42 35 1 850 2
1997 3 1 3 3 1 1 1 1 1 1 1 2 2 2 3 "Male" 21 "Less than high school" NA NA 0 400 3
1997 2 3 2 3 1 1 1 1 1 2 2 4 1 1 2 "Female" 52 "High school" NA NA 1 1500 7
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 53 "Less than high school" 39 33 0 800 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 42 "Less than high school" 43 32 1 800 8
1997 3 2 2 2 1 8 1 2 8 8 8 2 1 1 8 "Female" 71 "Less than high school" 43 32 1 1120 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 32 "Less than high school" 30 39 1 1200 3
1997 2 2 3 2 1 1 1 1 1 1 1 3 1 1 2 "Female" 63 "High school" 39 37 0 400 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 42 "High school" 33 35 1 1100 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 43 "High school" 51 49 1 2000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 28 "High school" 38 44 1 900 4
1997 2 3 2 2 1 1 1 1 1 1 1 4 2 1 2 "Male" 20 "More than high school" NA NA 0 2000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 50 "Less than high school" 29 32 1 1500 4
1997 3 3 2 3 1 1 1 1 1 1 1 4 3 4 3 "Male" 21 "Less than high school" 33 42 1 900 3
1997 8 8 2 2 NA 8 8 8 8 8 8 8 2 8 2 "Female" 60 "Less than high school" NA NA 1 850 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 30 "Less than high school" 40 30 1 1500 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 20 "Less than high school" 26 32 0 2500 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 21 "Less than high school" 43 32 0 2500 9
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 62 "Less than high school" 33 40 1 NA 6
1997 3 8 2 1 1 2 1 1 1 2 2 2 1 8 2 "Male" 68 "Less than high school" 40 40 1 NA 3
1997 2 3 3 3 1 1 1 1 1 8 8 8 1 2 2 "Female" 42 "Less than high school" 16 21 1 900 5
1997 3 3 1 3 1 2 1 1 1 2 2 2 1 1 3 "Male" 63 "High school" 45 40 1 1200 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 37 "Less than high school" 30 34 1 NA 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 65 "Less than high school" NA NA 1 NA 6
1997 NA NA NA NA 2 2 2 2 2 2 2 3 1 1 2 "Female" 69 "Less than high school" 30 36 0 1440 1
1997 2 3 2 2 1 8 1 1 1 8 8 8 2 8 8 "Male" 18 "Less than high school" NA NA 0 NA 3
1997 2 3 2 1 1 8 1 1 1 8 8 3 2 2 2 "Male" 50 "Less than high school" 30 34 1 NA 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Female" 78 "Less than high school" NA NA 0 NA 3
1997 NA NA NA NA 8 8 1 1 1 8 8 4 1 8 2 "Male" 39 "High school" 35 34 1 1300 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 23 "Less than high school" 29 37 0 1200 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 41 "Less than high school" 33 42 1 1100 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 33 "Less than high school" 23 38 1 700 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Female" 38 "High school" 70 70 1 1700 6
1997 2 3 2 3 1 1 1 1 1 1 1 4 3 1 1 "Male" 30 "High school" 45 39 0 1200 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 26 "High school" 40 40 1 1800 6
1997 2 2 8 2 8 2 8 2 1 2 2 4 1 4 2 "Male" 62 "High school" 33 40 1 3320 10
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 34 "High school" 43 32 1 1600 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 54 "Less than high school" 29 33 0 500 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 42 "High school" 67 60 1 1100 4
1997 3 3 2 2 1 2 1 2 1 2 2 4 1 1 3 "Male" 61 "High school" 33 34 1 2000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 57 "Less than high school" 40 40 1 800 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 18 "Less than high school" NA NA 0 600 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 59 "Less than high school" 29 38 1 430 3
1997 1 2 3 3 1 1 1 1 1 1 1 4 1 1 2 "Male" 41 "High school" 23 13 1 850 5
1997 1 2 2 8 1 1 1 1 1 1 1 4 1 4 4 "Female" 33 "Less than high school" 43 32 0 2500 4
1997 2 3 2 2 1 8 1 8 8 8 8 3 2 8 3 "Female" 53 "More than high school" NA NA 1 2800 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 64 "High school" 39 37 0 850 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 33 "High school" 70 70 1 4000 5
1997 1 4 3 3 1 1 1 1 1 1 1 4 3 4 2 "Female" 29 "High school" 51 49 0 NA 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Male" 39 "Less than high school" 34 33 0 320 4
1997 1 1 3 3 1 2 1 1 1 8 1 4 4 1 3 "Male" 48 "More than high school" 38 50 1 1500 4
1997 3 2 1 1 1 1 1 1 1 8 8 8 1 1 4 "Female" 59 "Less than high school" 54 53 1 800 6
1997 1 4 3 3 1 8 1 8 1 8 8 4 2 3 3 "Female" 26 "More than high school" 71 51 0 3000 3
1997 3 2 2 2 1 1 1 1 1 1 1 4 1 1 4 "Male" 59 "More than high school" 65 58 1 4000 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 69 "High school" 38 50 1 1900 2
1997 2 3 4 1 1 1 1 1 1 1 1 4 4 2 1 "Female" 47 "High school" 29 31 1 800 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 72 "High school" 56 45 1 1500 2
1997 2 3 2 2 1 1 1 1 1 1 2 4 2 4 2 "Male" 18 "Less than high school" NA NA 0 1700 4
1997 4 1 1 1 1 1 1 2 1 2 2 4 1 4 4 "Male" 42 "Less than high school" 37 24 1 1200 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 37 "More than high school" 70 68 1 900 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 84 "Less than high school" 37 32 0 600 1
1997 3 8 2 2 1 1 1 1 1 1 2 4 1 1 3 "Male" 47 "Less than high school" 26 34 1 2300 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 52 "More than high school" 38 50 1 1500 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 45 "Less than high school" 33 26 1 1000 5
1997 3 8 2 2 1 1 1 1 1 1 1 4 2 8 3 "Female" 29 "Less than high school" 43 32 1 290 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Male" 41 "High school" 54 46 1 1600 5
1997 2 2 2 2 1 1 1 1 1 1 1 4 2 2 2 "Male" 76 "Less than high school" 40 40 1 1500 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 27 "More than high school" 43 32 1 2200 6
1997 3 3 2 3 1 1 1 1 1 1 1 4 2 1 2 "Male" 33 "More than high school" NA NA 1 3200 4
1997 4 3 2 1 1 8 8 8 8 8 8 2 1 1 8 "Female" 79 "Less than high school" 45 40 0 374 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 47 "High school" NA NA 1 1300 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Male" 74 "Less than high school" 27 20 1 600 2
1997 4 1 1 1 1 8 1 8 8 8 8 3 3 1 2 "Female" 40 "Less than high school" 25 42 1 900 5
1997 3 1 1 1 1 1 1 1 1 1 1 3 1 4 3 "Female" 52 "Less than high school" 16 21 1 1200 5
1997 3 2 2 2 1 8 1 8 1 8 8 4 1 1 2 "Male" 43 "Less than high school" 30 39 1 800 1
1997 8 8 2 2 8 8 8 8 8 8 8 8 8 8 8 "Female" 74 "Less than high school" 24 22 0 NA 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 58 "High school" 69 60 1 1000 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 49 "More than high school" 66 57 1 2000 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 62 "More than high school" 66 57 1 1700 2
1997 3 8 2 1 1 1 1 1 1 8 1 4 8 1 8 "Female" 37 "Less than high school" 16 21 0 800 3
1997 2 3 3 3 1 1 1 1 1 1 1 4 2 1 2 "Male" 36 "Less than high school" 23 38 1 1100 7
1997 8 3 3 3 8 8 8 8 8 8 8 2 1 1 3 "Female" 73 "Less than high school" 23 38 0 NA 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 31 "Less than high school" 23 38 1 NA 7
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 32 "Less than high school" 26 32 0 1250 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 72 "Less than high school" 32 30 1 850 2
1997 3 2 2 3 8 8 8 8 8 8 8 8 1 1 4 "Female" 56 "Less than high school" 23 40 1 950 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 65 "Less than high school" 21 15 0 450 1
1997 2 3 3 8 1 2 1 1 1 1 2 4 2 1 2 "Male" 45 "High school" 50 47 0 NA 3
1997 2 2 2 2 8 8 8 8 8 8 8 8 8 8 8 "Female" 77 "Less than high school" 27 28 0 320 1
1997 3 2 2 2 1 8 1 8 8 2 2 1 1 1 4 "Female" 77 "Less than high school" 43 32 0 500 1
1997 3 2 1 1 1 8 1 1 1 8 8 4 8 8 3 "Male" 35 "Less than high school" 40 38 1 1080 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Female" 35 "High school" 32 30 1 265 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 50 "High school" 43 32 1 900 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 70 "Less than high school" 30 31 0 900 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 80 "Less than high school" NA NA 0 600 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 41 "Less than high school" 40 40 1 350 6
1997 2 3 3 1 8 2 1 2 8 2 2 1 1 1 2 "Female" 58 "Less than high school" 31 27 1 600 3
1997 2 3 3 2 8 2 1 8 8 2 8 3 2 8 2 "Female" 42 "High school" 45 37 0 850 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 30 "More than high school" 88 78 1 2000 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 37 "Less than high school" 43 32 1 1300 5
1997 4 2 2 1 8 2 8 NA 8 8 8 3 1 1 3 "Female" 34 "Less than high school" 40 38 1 1000 4
1997 2 2 3 1 8 8 1 2 8 2 1 4 1 4 1 "Male" 51 "Less than high school" 40 38 1 700 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 40 "High school" 56 52 1 2300 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 23 "High school" 45 39 1 1000 3
1997 3 2 2 2 1 2 1 2 1 2 2 2 1 1 2 "Female" 74 "Less than high school" 53 46 0 410 3
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Male" 47 "Less than high school" 29 32 0 100 1
1997 3 2 8 2 8 8 8 8 8 8 8 4 2 1 3 "Male" 24 "High school" NA NA 0 1300 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 64 "Less than high school" 40 38 0 500 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 42 "Less than high school" 33 40 1 1000 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Female" 48 "Less than high school" 27 20 1 1400 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 44 "High school" 34 33 1 2200 5
1997 2 1 3 1 1 8 1 2 1 8 2 4 1 1 2 "Male" 35 "Less than high school" 23 38 1 1000 7
1997 3 8 2 2 1 8 1 8 1 8 2 4 1 1 2 "Male" 39 "Less than high school" 33 34 1 900 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 20 "High school" NA NA 0 1000 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 22 "More than high school" NA NA 0 1000 4
1997 3 4 1 2 1 1 1 1 1 1 1 3 1 1 3 "Female" 39 "High school" 38 44 1 NA 5
1997 2 3 8 8 2 2 2 2 2 2 2 1 1 1 2 "Female" 36 "More than high school" 39 37 1 500 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 38 "High school" 51 49 1 800 6
1997 4 1 1 1 1 1 1 1 1 1 1 4 1 4 2 "Male" 34 "Less than high school" 40 38 1 1200 6
1997 2 3 8 2 8 2 1 2 8 2 2 1 1 1 3 "Female" 50 "Less than high school" NA NA 0 2000 10
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 32 "Less than high school" 30 24 1 600 7
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 36 "Less than high school" 23 40 1 500 5
1997 3 2 1 1 1 1 1 1 1 1 2 3 1 1 2 "Male" 67 "Less than high school" 32 29 0 450 1
1997 3 8 3 2 1 2 2 2 2 2 2 2 1 1 2 "Female" 85 "Less than high school" 23 40 0 430 1
1997 4 2 1 1 2 2 2 2 2 2 2 4 1 4 1 "Female" 62 "Less than high school" 27 20 0 400 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "Female" 56 "Less than high school" 33 26 0 400 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 "Male" 47 "High school" 66 63 1 2700 5
1997 3 2 2 1 1 1 1 1 1 1 1 8 8 1 4 "Female" 70 "Less than high school" 45 40 0 320 1
1997 2 2 2 1 2 2 2 2 2 2 2 1 1 1 2 "Male" 73 "Less than high school" 24 27 0 500 1
1997 2 8 2 2 8 8 8 8 8 8 8 8 8 8 8 "Male" 90 "Less than high school" 24 22 1 300 2
1997 1 2 2 1 1 2 1 2 1 2 2 1 1 1 2 "Male" 70 "Less than high school" 24 22 1 800 6
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 34 "Less than high school" 33 26 1 900 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 69 "Less than high school" 24 22 0 330 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 "Female" 69 "Less than high school" NA NA 1 900 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 66 "Less than high school" NA NA 1 800 2
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Female" 48 "Less than high school" 34 48 1 1700 4
1997 3 2 2 2 1 2 1 8 1 2 2 4 1 1 2 "Male" 22 "High school" NA NA 0 900 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 49 "Less than high school" 30 30 1 700 2
1997 2 3 3 2 1 1 1 1 1 1 1 4 3 1 2 "Female" 59 "High school" 54 53 1 1200 3
1997 2 3 3 4 1 8 1 8 1 2 2 3 3 1 3 "Female" 45 "More than high school" 38 50 1 400 4
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 47 "Less than high school" NA NA 1 600 6
1997 3 3 3 2 1 2 1 8 1 1 1 3 1 1 3 "Male" 38 "Less than high school" 23 38 1 350 5
1997 2 3 2 2 1 1 1 1 1 1 1 2 1 4 1 "Male" 44 "High school" 23 38 1 300 4
1997 1 2 2 2 8 8 1 8 8 2 2 4 1 1 3 "Female" 42 "Less than high school" 16 23 1 600 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Female" 71 "Less than high school" NA NA 0 350 1
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 "Male" 27 "Less than high school" NA NA 1 600 7
1997 3 3 2 2 2 2 1 2 2 2 2 1 1 1 3 "Female" 67 "Less than high school" 24 22 0 850 4
1997 2 3 2 1 1 1 1 1 1 8 1 4 1 1 2 "Female" 27 "Less than high school" 29 32 1 600 4
1997 2 3 3 4 1 2 1 8 1 1 2 2 1 1 1 "Female" 86 "Less than high school" NA NA 0 1800 5
1997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 "Male" 25 "Less than high school" 34 43 0 1600 6
